,Turbine_ID,Timestamp,Gen_RPM_Max,Gen_RPM_Min,Gen_RPM_Avg,Gen_RPM_Std,Gen_Bear_Temp_Avg,Gen_Phase1_Temp_Avg,Gen_Phase2_Temp_Avg,Gen_Phase3_Temp_Avg
78765,T06,2016-04-16T15:50:00+00:00,1688.7,1393.7,1604.9,54.5,60,75,80,83
1601,T06,2016-04-16T16:00:00+00:00,1701.2,1412.3,1587.8,76.8,60,74,78,81
200865,T06,2016-04-16T16:10:00+00:00,1712.3,1526.1,1649.1,38.9,59,74,79,81
11024,T06,2016-04-16T16:20:00+00:00,1707.5,1473.7,1647.0,40.7,60,74,79,81
1603,T06,2016-04-16T16:30:00+00:00,1711.4,1504.8,1646.3,38.6,60,74,79,82
122341,T06,2016-04-16T16:40:00+00:00,1733.0,1553.5,1652.5,27.7,61,75,80,83
200870,T06,2016-04-16T16:50:00+00:00,1721.2,1509.3,1642.1,38.5,62,76,81,84
122344,T06,2016-04-16T17:00:00+00:00,1736.0,1530.4,1649.7,35.7,62,76,81,84
101424,T06,2016-04-16T17:10:00+00:00,1709.0,1348.9,1628.1,66.3,62,76,81,84
1609,T06,2016-04-16T17:20:00+00:00,1713.7,1404.8,1608.9,50.2,61,74,80,82
78775,T06,2016-04-16T17:30:00+00:00,1767.4,1387.3,1591.7,79.7,60,73,78,81
122347,T06,2016-04-16T17:40:00+00:00,1743.7,1350.9,1590.3,73.9,60,72,76,79
58691,T06,2016-04-16T17:50:00+00:00,1730.4,1469.5,1631.6,43.7,59,72,76,79
78777,T06,2016-04-16T18:00:00+00:00,1750.5,1486.4,1636.4,43.9,59,73,77,80
122351,T06,2016-04-16T18:10:00+00:00,1697.0,1412.0,1621.0,59.0,59,72,76,79
63436,T06,2016-04-16T18:20:00+00:00,1710.6,1492.8,1641.1,38.3,58,72,77,80
47930,T06,2016-04-16T18:30:00+00:00,1726.9,1277.7,1533.6,118.7,58,72,76,79
200878,T06,2016-04-16T18:40:00+00:00,1649.6,1234.4,1503.3,113.3,57,69,72,75
122355,T06,2016-04-16T18:50:00+00:00,1640.6,1255.1,1439.3,102.7,56,67,70,72
26378,T06,2016-04-16T19:00:00+00:00,1668.2,1231.1,1459.4,120.1,55,66,68,70
26381,T06,2016-04-16T19:10:00+00:00,1666.5,1248.3,1443.9,103.0,53,65,66,69
122359,T06,2016-04-16T19:20:00+00:00,1620.7,1220.6,1407.1,103.1,52,63,64,67
58694,T06,2016-04-16T19:30:00+00:00,1675.9,1243.9,1492.5,120.9,51,61,64,66
47934,T06,2016-04-16T19:40:00+00:00,1705.9,1289.5,1535.5,100.4,51,62,64,66
134315,T06,2016-04-16T19:50:00+00:00,1678.8,1245.3,1446.8,123.9,50,61,63,65
101437,T06,2016-04-16T20:00:00+00:00,1673.4,1263.7,1512.2,103.3,49,60,62,64
58696,T06,2016-04-16T20:10:00+00:00,1685.2,1258.8,1511.6,112.3,49,60,62,64
47938,T06,2016-04-16T20:20:00+00:00,1680.0,1251.8,1537.8,90.9,49,60,62,64
1621,T06,2016-04-16T20:30:00+00:00,1696.5,1280.4,1533.7,114.2,49,60,62,64
119533,T06,2016-04-16T20:40:00+00:00,1680.6,1295.0,1505.6,115.4,49,60,62,64
1625,T06,2016-04-16T20:50:00+00:00,1628.2,1233.2,1412.4,90.9,49,59,60,62
1628,T06,2016-04-16T21:00:00+00:00,1572.7,1231.2,1330.2,84.2,48,58,59,60
58707,T06,2016-04-16T21:10:00+00:00,1686.4,1226.6,1435.8,138.9,47,57,58,60
11039,T06,2016-04-16T21:20:00+00:00,1692.4,1226.1,1446.0,126.1,47,57,58,60
122365,T06,2016-04-16T21:30:00+00:00,1675.6,1270.7,1511.4,121.2,46,57,58,60
166461,T06,2016-04-16T21:40:00+00:00,1653.3,1289.8,1476.7,87.5,46,57,58,60
11046,T06,2016-04-16T21:50:00+00:00,1659.8,1225.5,1400.4,113.7,46,56,57,59
78804,T06,2016-04-16T22:00:00+00:00,1595.3,1235.8,1362.2,90.1,46,56,56,58
122367,T06,2016-04-16T22:10:00+00:00,1622.2,1230.6,1394.0,90.1,45,55,56,58
134326,T06,2016-04-16T22:20:00+00:00,1639.9,1223.8,1377.6,108.9,45,55,56,57
1632,T06,2016-04-16T22:30:00+00:00,1595.5,1222.9,1331.2,96.5,45,54,55,56
200899,T06,2016-04-16T22:40:00+00:00,1553.5,1228.6,1339.1,79.6,44,54,54,56
47953,T06,2016-04-16T22:50:00+00:00,1534.4,1210.9,1304.6,70.1,44,54,55,56
122373,T06,2016-04-16T23:00:00+00:00,1440.5,1221.0,1286.0,50.4,44,54,55,56
122374,T06,2016-04-16T23:10:00+00:00,1462.8,1226.6,1275.7,44.9,43,54,55,56
47957,T06,2016-04-16T23:20:00+00:00,1452.3,1224.0,1289.2,48.2,43,54,55,55
26395,T06,2016-04-16T23:30:00+00:00,1520.4,1220.1,1301.5,72.8,43,54,55,55
1638,T06,2016-04-16T23:40:00+00:00,1369.2,1220.8,1267.6,29.1,43,53,54,55
154155,T06,2016-04-16T23:50:00+00:00,1357.8,1220.6,1261.6,21.3,43,52,54,54
122377,T06,2016-04-17T00:00:00+00:00,1422.8,1224.7,1261.7,33.0,43,52,53,54
26401,T06,2016-04-17T00:10:00+00:00,1490.3,1223.3,1295.7,52.7,43,52,53,53
122379,T06,2016-04-17T00:20:00+00:00,1561.3,1214.4,1312.2,62.9,43,52,53,53
58722,T06,2016-04-17T00:30:00+00:00,1533.6,1212.2,1312.5,68.1,43,52,53,53
122382,T06,2016-04-17T00:40:00+00:00,1531.2,1209.8,1337.6,75.3,43,52,53,53
101454,T06,2016-04-17T00:50:00+00:00,1577.6,1227.0,1324.2,80.5,43,52,53,53
134338,T06,2016-04-17T01:00:00+00:00,1526.7,1222.2,1306.4,65.9,43,52,53,53
78811,T06,2016-04-17T01:10:00+00:00,1458.2,1219.9,1264.7,38.9,43,51,52,53
63479,T06,2016-04-17T01:20:00+00:00,1297.1,1219.5,1250.9,11.6,42,50,52,52
122387,T06,2016-04-17T01:30:00+00:00,1281.7,1229.0,1248.9,8.7,42,50,51,52
122388,T06,2016-04-17T01:40:00+00:00,1331.2,1222.6,1255.4,16.6,42,50,51,51
122389,T06,2016-04-17T01:50:00+00:00,1332.5,1213.2,1256.7,21.0,42,49,51,51
122390,T06,2016-04-17T02:00:00+00:00,1307.1,1222.1,1258.3,16.5,41,49,50,51
101464,T06,2016-04-17T02:10:00+00:00,1441.4,1228.7,1272.7,36.2,41,49,50,51
1645,T06,2016-04-17T02:20:00+00:00,1542.8,1223.0,1334.6,68.5,41,50,51,51
58733,T06,2016-04-17T02:30:00+00:00,1421.3,1226.3,1287.3,41.3,41,50,51,51
154174,T06,2016-04-17T02:40:00+00:00,1472.7,1229.3,1278.2,45.8,41,49,50,51
1648,T06,2016-04-17T02:50:00+00:00,1503.5,1204.7,1284.4,59.3,41,49,50,51
166476,T06,2016-04-17T03:00:00+00:00,1580.4,1233.9,1301.1,77.8,41,50,51,51
26434,T06,2016-04-17T03:10:00+00:00,1486.1,1227.2,1279.5,49.1,41,49,51,51
101475,T06,2016-04-17T03:20:00+00:00,1318.7,1220.5,1254.7,15.0,41,49,50,51
58741,T06,2016-04-17T03:30:00+00:00,1419.5,1223.4,1278.9,34.1,41,49,50,51
58743,T06,2016-04-17T03:40:00+00:00,1444.9,1222.5,1274.5,33.5,41,49,50,51
122396,T06,2016-04-17T03:50:00+00:00,1528.8,1220.7,1321.5,73.7,41,49,50,51
119563,T06,2016-04-17T04:00:00+00:00,1559.7,1239.4,1363.2,83.1,41,50,51,51
26439,T06,2016-04-17T04:10:00+00:00,1534.3,1248.0,1342.6,67.5,41,50,51,52
134363,T06,2016-04-17T04:20:00+00:00,1462.9,1221.0,1299.1,49.2,41,50,51,52
11074,T06,2016-04-17T04:30:00+00:00,1576.0,1226.0,1343.3,94.1,41,50,51,51
26444,T06,2016-04-17T04:40:00+00:00,1622.6,1228.1,1367.6,103.1,41,50,51,52
134367,T06,2016-04-17T04:50:00+00:00,1568.8,1225.0,1389.8,77.0,41,51,52,52
11080,T06,2016-04-17T05:00:00+00:00,1666.5,1216.3,1429.3,120.5,42,51,52,53
166491,T06,2016-04-17T05:10:00+00:00,1474.6,1235.7,1306.2,51.6,42,51,52,52
1671,T06,2016-04-17T05:20:00+00:00,1537.9,1230.8,1299.3,65.1,42,50,51,52
119570,T06,2016-04-17T05:30:00+00:00,1575.0,1226.1,1333.9,81.4,42,50,51,52
26450,T06,2016-04-17T05:40:00+00:00,1572.3,1216.2,1307.2,72.1,41,50,51,52
1674,T06,2016-04-17T05:50:00+00:00,1526.4,1224.7,1300.3,62.7,41,50,51,52
166494,T06,2016-04-17T06:00:00+00:00,1414.5,1224.6,1283.2,36.5,41,50,51,52
11085,T06,2016-04-17T06:10:00+00:00,1430.6,1225.0,1290.7,46.6,41,50,51,51
26455,T06,2016-04-17T06:20:00+00:00,1420.7,1227.0,1279.9,41.5,41,50,51,51
78845,T06,2016-04-17T06:30:00+00:00,1367.2,1222.9,1262.1,22.7,41,49,50,51
78848,T06,2016-04-17T06:40:00+00:00,1357.1,1230.6,1256.7,19.2,41,49,50,51
1680,T06,2016-04-17T06:50:00+00:00,1308.0,1218.3,1256.2,17.2,40,49,50,50
119578,T06,2016-04-17T07:00:00+00:00,1289.4,1223.7,1252.2,12.2,40,49,50,50
122407,T06,2016-04-17T07:10:00+00:00,1316.4,1219.6,1253.3,14.8,40,49,50,50
1683,T06,2016-04-17T07:20:00+00:00,1295.4,1220.0,1252.0,13.2,40,49,50,51
58761,T06,2016-04-17T07:30:00+00:00,1393.5,1220.8,1263.5,24.5,40,49,50,51
134387,T06,2016-04-17T07:40:00+00:00,1382.7,1226.1,1277.7,30.3,40,50,51,51
122409,T06,2016-04-17T07:50:00+00:00,1295.1,1227.7,1254.4,13.8,40,50,51,52
134389,T06,2016-04-17T08:00:00+00:00,1441.6,1222.2,1273.5,38.5,40,51,51,52
119582,T06,2016-04-17T08:10:00+00:00,1309.7,1216.2,1253.9,15.0,41,51,52,52
1693,T06,2016-04-17T08:20:00+00:00,1278.0,1227.8,1250.2,7.9,41,51,52,52
26473,T06,2016-04-17T08:30:00+00:00,1274.8,1229.9,1249.2,8.1,41,51,52,52
154182,T06,2016-04-17T08:40:00+00:00,1318.6,1227.0,1256.3,15.0,41,51,52,52
1695,T06,2016-04-17T08:50:00+00:00,1296.7,1221.9,1250.9,13.3,41,51,52,52
11098,T06,2016-04-17T09:00:00+00:00,1305.3,1225.5,1251.6,13.9,41,51,52,53
11101,T06,2016-04-17T09:10:00+00:00,1276.9,1217.1,1251.4,9.3,41,51,52,53
58772,T06,2016-04-17T09:20:00+00:00,1498.5,1225.4,1271.8,50.4,41,51,52,53
1697,T06,2016-04-17T09:30:00+00:00,1360.3,1230.8,1267.2,24.4,41,52,53,53
26477,T06,2016-04-17T09:40:00+00:00,1307.3,1228.8,1258.2,15.4,41,52,53,53
122419,T06,2016-04-17T09:50:00+00:00,1297.2,1224.3,1256.5,13.3,41,52,53,53
58776,T06,2016-04-17T10:00:00+00:00,1313.9,1231.1,1257.2,14.1,41,52,53,53
166516,T06,2016-04-17T10:10:00+00:00,1323.1,1224.9,1257.0,15.5,41,52,53,53
119591,T06,2016-04-17T10:20:00+00:00,1279.3,1225.9,1249.3,8.5,41,52,53,53
154196,T06,2016-04-17T10:30:00+00:00,1267.7,1227.8,1248.9,7.7,41,52,52,53
58779,T06,2016-04-17T10:40:00+00:00,1267.6,1225.1,1247.5,8.3,41,52,53,53
58780,T06,2016-04-17T10:50:00+00:00,1266.5,1230.5,1249.9,6.5,41,52,53,53
78864,T06,2016-04-17T11:00:00+00:00,1262.9,1235.5,1248.8,4.8,41,52,53,53
200960,T06,2016-04-17T11:10:00+00:00,1260.4,137.2,723.5,523.6,41,51,52,52
122428,T06,2016-04-17T11:20:00+00:00,193.3,94.4,133.5,22.5,41,48,49,48
26488,T06,2016-04-17T11:30:00+00:00,316.4,152.7,243.1,37.6,40,46,47,46
122431,T06,2016-04-17T11:40:00+00:00,1420.3,175.4,460.8,400.5,39,44,45,45
11119,T06,2016-04-17T11:50:00+00:00,1260.7,124.8,1142.2,310.0,38,44,45,45
154206,T06,2016-04-17T12:00:00+00:00,303.4,117.0,170.2,55.8,37,43,44,43
119608,T06,2016-04-17T12:10:00+00:00,1385.5,198.0,782.4,481.7,37,42,42,42
48008,T06,2016-04-17T12:20:00+00:00,1259.0,0.0,242.2,416.6,36,41,42,41
134406,T06,2016-04-17T12:30:00+00:00,1441.3,163.0,847.2,467.3,36,40,40,40
58786,T06,2016-04-17T12:40:00+00:00,1261.9,65.1,1136.3,307.3,35,40,41,41
119613,T06,2016-04-17T12:50:00+00:00,1176.2,32.7,282.6,166.3,35,39,39,39
1711,T06,2016-04-17T13:00:00+00:00,1370.5,1190.2,1251.7,16.8,35,40,40,40
170961,T06,2016-04-17T13:10:00+00:00,1265.5,1228.4,1248.4,5.9,35,41,41,41
200975,T06,2016-04-17T13:20:00+00:00,1252.5,208.6,317.7,226.8,35,40,40,40
58788,T06,2016-04-17T13:30:00+00:00,1377.4,314.3,1197.1,198.4,35,40,40,40
26501,T06,2016-04-17T13:40:00+00:00,1269.1,1232.3,1249.7,7.2,35,41,42,42
26503,T06,2016-04-17T13:50:00+00:00,1321.0,1220.5,1251.0,12.3,36,43,43,44
170964,T06,2016-04-17T14:00:00+00:00,1280.1,1228.3,1252.5,8.8,37,44,45,45
11136,T06,2016-04-17T14:10:00+00:00,1408.4,210.9,1095.3,333.3,38,45,45,46
78878,T06,2016-04-17T14:20:00+00:00,1378.3,1226.5,1258.6,20.3,38,45,46,46
17434,T06,2016-04-17T14:30:00+00:00,1605.7,1233.8,1361.7,96.1,39,47,47,48
48019,T06,2016-04-17T14:40:00+00:00,1481.1,1230.2,1309.7,54.7,40,48,48,49
11137,T06,2016-04-17T14:50:00+00:00,1583.1,1211.2,1306.8,72.4,41,49,50,50
119630,T06,2016-04-17T15:00:00+00:00,1577.9,1219.7,1318.5,80.1,41,50,50,51
17440,T06,2016-04-17T15:10:00+00:00,1514.9,1224.0,1285.5,61.1,42,50,51,51
134410,T06,2016-04-17T15:20:00+00:00,1475.6,1215.7,1294.9,54.5,42,51,52,52
26521,T06,2016-04-17T15:30:00+00:00,1448.8,1225.8,1260.2,29.4,43,51,52,53
48032,T06,2016-04-17T15:40:00+00:00,1368.9,1223.5,1263.9,23.6,43,52,53,53
11142,T06,2016-04-17T15:50:00+00:00,1389.2,82.7,1061.2,362.1,43,52,53,53
58795,T06,2016-04-17T16:00:00+00:00,1304.2,1211.0,1251.1,14.0,43,51,52,53
166542,T06,2016-04-17T16:10:00+00:00,1320.7,1228.2,1258.3,18.8,43,52,53,53
17443,T06,2016-04-17T16:20:00+00:00,1332.6,1203.5,1257.2,18.8,43,52,53,54
48040,T06,2016-04-17T16:30:00+00:00,1298.4,1227.6,1250.8,12.8,43,53,54,54
1724,T06,2016-04-17T16:40:00+00:00,1275.5,1229.6,1249.5,9.4,44,53,54,54
134417,T06,2016-04-17T16:50:00+00:00,1269.9,1072.2,1232.0,42.6,44,53,54,55
110728,T06,2016-04-17T17:00:00+00:00,1290.4,1163.9,1249.3,12.5,44,53,54,54
55189,T06,2016-04-17T17:10:00+00:00,1278.9,1224.3,1247.9,10.2,44,53,54,54
55190,T06,2016-04-17T17:20:00+00:00,1293.3,1224.5,1253.7,11.4,44,54,54,55
70548,T06,2016-04-17T17:30:00+00:00,1444.4,1222.5,1263.8,37.0,44,54,55,55
114776,T06,2016-04-17T17:40:00+00:00,1370.8,1226.3,1267.7,28.1,44,54,55,55
110733,T06,2016-04-17T17:50:00+00:00,1374.5,1220.3,1255.1,24.5,44,54,55,56
135451,T06,2016-04-17T18:00:00+00:00,1424.0,1228.2,1265.7,30.7,45,55,55,56
114780,T06,2016-04-17T18:10:00+00:00,1307.5,1233.9,1258.2,13.5,45,55,56,56
110736,T06,2016-04-17T18:20:00+00:00,1426.6,1220.3,1278.0,33.5,45,55,56,57
80442,T06,2016-04-17T18:30:00+00:00,1360.3,1230.2,1267.0,22.0,45,55,56,57
80444,T06,2016-04-17T18:40:00+00:00,1313.0,1222.6,1255.0,14.8,45,55,56,57
135457,T06,2016-04-17T18:50:00+00:00,1282.6,1229.2,1251.9,9.6,45,55,56,57
17074,T06,2016-04-17T19:00:00+00:00,1283.7,1224.1,1254.8,12.1,45,55,56,57
55195,T06,2016-04-17T19:10:00+00:00,1282.0,1223.5,1253.0,14.2,45,55,56,57
17075,T06,2016-04-17T19:20:00+00:00,1317.4,1236.3,1260.4,14.3,44,55,56,57
28121,T06,2016-04-17T19:30:00+00:00,1278.1,1230.6,1252.0,9.1,44,55,56,57
135469,T06,2016-04-17T19:40:00+00:00,1284.8,1233.4,1254.4,8.1,44,55,56,57
114787,T06,2016-04-17T19:50:00+00:00,1278.7,1233.5,1253.0,7.6,44,55,56,57
55197,T06,2016-04-17T20:00:00+00:00,1261.0,1236.4,1249.5,4.7,44,55,56,57
55198,T06,2016-04-17T20:10:00+00:00,1267.7,1235.0,1248.9,4.9,44,55,56,57
70560,T06,2016-04-17T20:20:00+00:00,1264.2,1235.9,1249.7,5.2,44,55,56,57
55200,T06,2016-04-17T20:30:00+00:00,1269.8,1233.9,1249.0,6.3,44,55,56,57
28128,T06,2016-04-17T20:40:00+00:00,1260.8,1231.1,1248.1,4.0,44,55,56,57
110748,T06,2016-04-17T20:50:00+00:00,1250.3,141.2,353.6,373.2,43,53,54,54
135475,T06,2016-04-17T21:00:00+00:00,240.5,135.9,187.6,30.8,43,50,52,51
55204,T06,2016-04-17T21:10:00+00:00,1371.7,207.0,548.2,449.1,42,48,49,49
17088,T06,2016-04-17T21:20:00+00:00,1259.3,1226.3,1248.3,5.5,40,48,49,49
135476,T06,2016-04-17T21:30:00+00:00,1258.8,225.5,657.2,490.5,40,47,48,48
110756,T06,2016-04-17T21:40:00+00:00,266.9,231.3,250.8,10.0,39,45,46,45
70568,T06,2016-04-17T21:50:00+00:00,280.7,221.0,249.3,16.3,38,43,43,43
55209,T06,2016-04-17T22:00:00+00:00,305.4,264.3,276.8,9.4,37,41,41,41
70570,T06,2016-04-17T22:10:00+00:00,1386.6,303.5,1020.9,392.4,36,41,41,41
114794,T06,2016-04-17T22:20:00+00:00,1258.2,240.6,549.8,436.8,36,41,41,41
110762,T06,2016-04-17T22:30:00+00:00,275.7,209.6,238.1,18.3,36,39,39,39
114796,T06,2016-04-17T22:40:00+00:00,293.5,198.8,257.7,28.8,35,37,37,37
120425,T06,2016-04-17T22:50:00+00:00,220.5,176.6,198.9,11.9,34,36,36,36
120426,T06,2016-04-17T23:00:00+00:00,263.9,213.9,237.9,12.9,33,35,35,35
110764,T06,2016-04-17T23:10:00+00:00,243.3,187.7,213.9,12.6,32,36,36,36
120427,T06,2016-04-17T23:20:00+00:00,1366.3,196.5,443.8,372.8,31,36,36,36
70579,T06,2016-04-17T23:30:00+00:00,1255.3,243.6,583.8,455.7,31,36,36,36
182138,T06,2016-04-17T23:40:00+00:00,268.3,189.8,238.2,25.6,31,36,36,36
55223,T06,2016-04-17T23:50:00+00:00,262.3,185.4,237.0,19.8,31,36,36,36
114799,T06,2016-04-18T00:00:00+00:00,187.7,149.3,164.5,8.1,30,36,36,36
114800,T06,2016-04-18T00:10:00+00:00,277.7,168.1,222.4,33.2,30,35,35,35
55225,T06,2016-04-18T00:20:00+00:00,312.8,149.0,239.4,52.5,30,35,35,35
55227,T06,2016-04-18T00:30:00+00:00,151.7,109.7,127.5,8.2,29,35,35,35
135492,T06,2016-04-18T00:40:00+00:00,204.8,109.4,158.5,33.3,29,35,35,35
70581,T06,2016-04-18T00:50:00+00:00,1377.3,188.9,401.0,340.0,29,34,34,34
28148,T06,2016-04-18T01:00:00+00:00,1256.8,0.0,416.0,507.7,29,35,35,34
110774,T06,2016-04-18T01:10:00+00:00,253.6,194.1,218.9,18.3,29,34,34,34
70583,T06,2016-04-18T01:20:00+00:00,289.1,203.4,249.3,20.2,29,34,34,34
114804,T06,2016-04-18T01:30:00+00:00,1119.7,227.4,634.1,382.9,28,34,34,34
110778,T06,2016-04-18T01:40:00+00:00,1109.5,9.8,113.1,170.2,28,34,34,34
135500,T06,2016-04-18T01:50:00+00:00,237.1,135.3,191.3,32.5,28,33,33,33
135502,T06,2016-04-18T02:00:00+00:00,181.9,117.5,155.6,17.9,28,33,33,33
110780,T06,2016-04-18T02:10:00+00:00,280.7,123.8,190.4,36.2,28,33,33,33
114806,T06,2016-04-18T02:20:00+00:00,1378.3,219.6,1125.0,292.4,28,34,34,33
114808,T06,2016-04-18T02:30:00+00:00,307.7,202.4,242.8,25.1,29,35,35,34
182146,T06,2016-04-18T02:40:00+00:00,1378.5,227.9,793.5,481.1,29,35,35,35
110784,T06,2016-04-18T02:50:00+00:00,1388.9,231.9,900.6,460.8,30,36,36,35
182150,T06,2016-04-18T03:00:00+00:00,1262.7,226.8,1068.7,377.9,31,38,38,37
135508,T06,2016-04-18T03:10:00+00:00,281.7,203.8,237.9,21.3,32,38,38,39
55240,T06,2016-04-18T03:20:00+00:00,265.1,153.3,206.8,37.4,31,38,38,39
182152,T06,2016-04-18T03:30:00+00:00,251.2,165.7,207.0,23.1,31,38,38,39
114812,T06,2016-04-18T03:40:00+00:00,240.1,182.9,206.8,14.6,31,38,38,38
170683,T06,2016-04-18T03:50:00+00:00,244.8,183.1,224.2,14.1,30,37,37,38
110791,T06,2016-04-18T04:00:00+00:00,240.6,210.0,226.5,7.1,30,37,37,38
55243,T06,2016-04-18T04:10:00+00:00,275.4,205.6,240.9,21.5,30,37,37,37
110794,T06,2016-04-18T04:20:00+00:00,272.8,156.7,211.1,35.1,29,36,36,37
182163,T06,2016-04-18T04:30:00+00:00,159.7,91.8,124.5,14.7,29,36,36,37
114817,T06,2016-04-18T04:40:00+00:00,93.3,65.7,79.2,6.6,29,36,37,36
114818,T06,2016-04-18T04:50:00+00:00,75.3,0.0,20.9,22.4,29,36,37,36
28154,T06,2016-04-18T05:00:00+00:00,170.1,22.9,86.5,47.1,28,36,36,36
80498,T06,2016-04-18T05:10:00+00:00,66.2,0.0,41.4,17.8,28,36,36,36
110800,T06,2016-04-18T05:20:00+00:00,167.8,0.0,47.2,50.4,28,36,36,36
114824,T06,2016-04-18T05:30:00+00:00,267.0,0.0,69.0,89.6,28,35,36,35
110801,T06,2016-04-18T05:40:00+00:00,42.5,0.0,14.8,12.2,27,35,36,35
114826,T06,2016-04-18T05:50:00+00:00,57.5,0.0,19.2,11.5,27,35,35,35
55251,T06,2016-04-18T06:00:00+00:00,313.6,0.0,251.0,93.2,27,34,35,35
114828,T06,2016-04-18T06:10:00+00:00,300.2,254.7,280.7,15.2,27,34,34,34
110803,T06,2016-04-18T06:20:00+00:00,291.1,244.2,270.4,14.7,27,33,34,34
28166,T06,2016-04-18T06:30:00+00:00,306.4,239.6,277.4,19.8,27,33,33,33
110805,T06,2016-04-18T06:40:00+00:00,243.4,201.9,216.9,9.6,27,33,33,33
110806,T06,2016-04-18T06:50:00+00:00,227.6,150.0,192.3,23.8,27,33,33,33
110807,T06,2016-04-18T07:00:00+00:00,223.1,121.2,150.7,29.1,26,33,33,33
110809,T06,2016-04-18T07:10:00+00:00,239.3,190.5,214.5,13.0,26,33,33,33
110812,T06,2016-04-18T07:20:00+00:00,285.0,187.8,228.7,27.8,26,32,32,32
55257,T06,2016-04-18T07:30:00+00:00,309.2,213.3,266.1,26.1,26,32,32,32
114837,T06,2016-04-18T07:40:00+00:00,255.6,149.3,195.7,34.0,26,32,32,32
170690,T06,2016-04-18T07:50:00+00:00,279.7,230.9,251.4,12.6,26,32,32,32
110816,T06,2016-04-18T08:00:00+00:00,289.4,214.7,252.2,21.3,26,31,31,31
110819,T06,2016-04-18T08:10:00+00:00,274.9,216.8,245.9,14.9,26,31,31,31
114841,T06,2016-04-18T08:20:00+00:00,1378.1,269.2,878.2,458.4,26,31,32,31
135532,T06,2016-04-18T08:30:00+00:00,1256.8,1238.4,1248.9,2.3,27,34,34,33
55261,T06,2016-04-18T08:40:00+00:00,1259.9,1238.1,1249.0,3.2,29,37,37,36
114843,T06,2016-04-18T08:50:00+00:00,1260.2,1234.7,1250.2,3.4,31,40,40,40
170698,T06,2016-04-18T09:00:00+00:00,1270.5,1243.5,1251.9,3.9,33,42,42,42
55263,T06,2016-04-18T09:10:00+00:00,1258.7,600.2,1243.5,48.7,35,45,44,45
80519,T06,2016-04-18T09:20:00+00:00,539.3,248.2,276.9,21.4,35,45,46,47
110823,T06,2016-04-18T09:30:00+00:00,1374.8,275.3,783.6,468.4,36,46,46,47
55265,T06,2016-04-18T09:40:00+00:00,1453.7,1240.3,1276.0,39.8,37,47,47,47
55266,T06,2016-04-18T09:50:00+00:00,1514.5,1254.9,1346.7,66.0,39,49,49,49
110826,T06,2016-04-18T10:00:00+00:00,1409.8,1255.8,1315.8,34.0,41,50,51,51
114849,T06,2016-04-18T10:10:00+00:00,1388.9,1239.3,1265.7,24.6,41,50,51,52
114850,T06,2016-04-18T10:20:00+00:00,1309.6,1233.1,1256.5,12.0,42,50,51,52
17137,T06,2016-04-18T10:30:00+00:00,1566.4,1230.9,1297.5,81.5,42,51,52,52
182184,T06,2016-04-18T10:40:00+00:00,1568.5,1226.5,1334.6,74.4,43,52,53,53
114852,T06,2016-04-18T10:50:00+00:00,1620.0,1236.7,1417.4,90.8,44,53,54,54
55274,T06,2016-04-18T11:00:00+00:00,1674.0,1252.2,1405.0,107.4,45,54,55,55
182186,T06,2016-04-18T11:10:00+00:00,1665.0,1252.8,1529.2,92.7,46,56,57,57
120483,T06,2016-04-18T11:20:00+00:00,1705.1,1516.3,1640.6,37.9,47,60,61,61
114858,T06,2016-04-18T11:30:00+00:00,1728.8,1563.6,1662.2,22.3,49,65,67,69
55277,T06,2016-04-18T11:40:00+00:00,1731.0,1638.6,1674.0,14.3,51,66,71,74
114862,T06,2016-04-18T11:50:00+00:00,1738.8,1568.5,1665.0,22.7,53,70,75,78
70614,T06,2016-04-18T12:00:00+00:00,1770.6,1615.6,1678.0,21.1,56,73,79,82
110832,T06,2016-04-18T12:10:00+00:00,1756.6,1622.8,1679.9,18.3,58,78,84,87
55281,T06,2016-04-18T12:20:00+00:00,1744.7,1609.2,1671.5,21.8,60,81,88,91
110836,T06,2016-04-18T12:30:00+00:00,1775.6,1625.9,1681.9,17.3,61,83,90,94
80535,T06,2016-04-18T12:40:00+00:00,1739.9,1622.1,1679.1,16.6,63,86,94,97
114864,T06,2016-04-18T12:50:00+00:00,1749.6,1594.8,1659.4,24.2,64,87,94,97
114866,T06,2016-04-18T13:00:00+00:00,1722.1,1612.1,1671.6,17.3,65,88,95,99
55283,T06,2016-04-18T13:10:00+00:00,1710.5,1400.6,1627.4,57.7,65,87,94,97
114868,T06,2016-04-18T13:20:00+00:00,1746.9,1609.7,1674.3,19.7,65,87,93,97
114870,T06,2016-04-18T13:30:00+00:00,1734.5,1561.3,1664.4,29.7,65,88,95,99
114871,T06,2016-04-18T13:40:00+00:00,1741.7,1623.8,1677.9,20.4,66,90,98,102
154337,T06,2016-04-18T13:50:00+00:00,1748.7,1630.4,1678.4,19.1,66,92,100,104
114664,T06,2016-04-18T14:00:00+00:00,1753.5,1617.0,1678.1,17.8,67,93,102,106
114667,T06,2016-04-18T14:10:00+00:00,1695.4,1525.0,1640.1,27.8,68,91,99,103
154340,T06,2016-04-18T14:20:00+00:00,1721.0,1380.9,1652.9,47.3,68,90,97,101
114669,T06,2016-04-18T14:30:00+00:00,1693.2,1419.9,1638.2,56.0,68,87,94,97
